founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders
['Mariam Sulakian',28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3
'Grey Baker',28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3
'Sona Sulakian'],28966,Pincites,S23,Active,"['Artificial Intelligence', 'Generative AI', 'Legal', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.pincites.com/,https://www.linkedin.com/company/pincites,Fast-track your sales deals with AI-powered contract playbooks,3
['Ty Dunn',28957,Continue,S23,Active,"['Developer Tools', 'Open Source', 'ML']",San Francisco,https://continue.dev,https://www.linkedin.com/company/continuedev,The open-source coding autopilot,2
'Nate Sesti'],28957,Continue,S23,Active,"['Developer Tools', 'Open Source', 'ML']",San Francisco,https://continue.dev,https://www.linkedin.com/company/continuedev,The open-source coding autopilot,2
['Eu Ro Wang',28940,Guac,S23,Active,"['Grocery', 'Machine Learning', 'Climate', 'Food & Beverage', 'Retail Tech']",San Francisco,https://www.tryguac.co/,https://www.linkedin.com/company/tryguac,AI-powered demand forecasting for grocery,2
'Jack Solomon'],28940,Guac,S23,Active,"['Grocery', 'Machine Learning', 'Climate', 'Food & Beverage', 'Retail Tech']",San Francisco,https://www.tryguac.co/,https://www.linkedin.com/company/tryguac,AI-powered demand forecasting for grocery,2
['Anuhya Vajapey',28939,Casehopper,S23,Active,"['B2B', 'LegalTech', 'AI']",,http://www.casehopper.com,https://www.linkedin.com/company/casehopper/,AI-assisted legal drafting,2
'Juan M Ochoa Ortiz'],28939,Casehopper,S23,Active,"['B2B', 'LegalTech', 'AI']",,http://www.casehopper.com,https://www.linkedin.com/company/casehopper/,AI-assisted legal drafting,2
['Daniel Fang',28938,Glade,S23,Active,"['SaaS', 'B2B']",San Francisco,https://www.gladetool.com,https://www.linkedin.com/company/gladetool/,Next generation business planning software,2
'Aaron Lee'],28938,Glade,S23,Active,"['SaaS', 'B2B']",San Francisco,https://www.gladetool.com,https://www.linkedin.com/company/gladetool/,Next generation business planning software,2
['Michael Brady',28923,RightPage,S23,Active,"['Generative AI', 'Customer Success', 'Analytics', 'Customer Service', 'Customer Support']",San Francisco,https://www.rightpage.com/,https://www.linkedin.com/company/right-page/,Context-aware automations to give your support agents superpowers ,2
'Arjun Murthy'],28923,RightPage,S23,Active,"['Generative AI', 'Customer Success', 'Analytics', 'Customer Service', 'Customer Support']",San Francisco,https://www.rightpage.com/,https://www.linkedin.com/company/right-page/,Context-aware automations to give your support agents superpowers ,2
['Oliver Colebourne',28933,Aglide,S23,Active,"['SaaS', 'B2B']","London, United Kingdom",https://aglide.com,https://www.linkedin.com/company/aglide,"Control your team's SaaS accounts, access, & bills.",2
'Patrick D. Mcguckian'],28933,Aglide,S23,Active,"['SaaS', 'B2B']","London, United Kingdom",https://aglide.com,https://www.linkedin.com/company/aglide,"Control your team's SaaS accounts, access, & bills.",2
['Alex Jin',28929,Greenlite,S23,Active,"['Fintech', 'B2B', 'Compliance', 'Regtech', 'AI']",,https://www.greenlite.ai/,https://www.linkedin.com/company/greenlite-ai/,An AI compliance team for every fintech,2
'Will Lawrence'],28929,Greenlite,S23,Active,"['Fintech', 'B2B', 'Compliance', 'Regtech', 'AI']",,https://www.greenlite.ai/,https://www.linkedin.com/company/greenlite-ai/,An AI compliance team for every fintech,2
['John Banner'],28932,Respaid,S23,Active,"['Fintech', 'AI']",San Francisco,https://www.respaid.com,https://linkedin.com/company/respaid,Respaid collects 9x more overdue bills with respectful AI 💰,1
['Justus Mattern',28930,Haven,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Open Source']",San Francisco,https://haven.run,https://www.linkedin.com/company/haven-ml,Fine-Tune and Deploy LLMs on Your Own Infrastructure,2
'Konstantin Hohr'],28930,Haven,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Open Source']",San Francisco,https://haven.run,https://www.linkedin.com/company/haven-ml,Fine-Tune and Deploy LLMs on Your Own Infrastructure,2
['Haris Ikram',28911,CandorIQ,S23,Active,"['Fintech', 'SaaS', 'B2B', 'HR Tech']",San Francisco,https://www.candoriq.com/,https://www.linkedin.com/company/candoriq/,Headcount & Compensation Management,2
'Sutthipong Thavisomboon'],28911,CandorIQ,S23,Active,"['Fintech', 'SaaS', 'B2B', 'HR Tech']",San Francisco,https://www.candoriq.com/,https://www.linkedin.com/company/candoriq/,Headcount & Compensation Management,2
['Jacob Lauritzen'],28920,Unhaze,S23,Active,"['Artificial Intelligence', 'SaaS', 'B2B', 'Sales']","Copenhagen, Denmark",https://unhaze.ai,https://www.linkedin.com/company/unhaze/,Predictive lead gen for B2B Sales,1
['Civan Ozseyhan',28907,refine,S23,Active,"['Developer Tools', 'Open Source', 'Web Development']",San Francisco,https://refine.dev,https://www.linkedin.com/company/81566498/,Open-source platform for building enterprise web applications,3
'Eren Erkalkan',28907,refine,S23,Active,"['Developer Tools', 'Open Source', 'Web Development']",San Francisco,https://refine.dev,https://www.linkedin.com/company/81566498/,Open-source platform for building enterprise web applications,3
'Omer Aplak'],28907,refine,S23,Active,"['Developer Tools', 'Open Source', 'Web Development']",San Francisco,https://refine.dev,https://www.linkedin.com/company/81566498/,Open-source platform for building enterprise web applications,3
['Richard Song',28900,Epsilla,S23,Active,"['Artificial Intelligence', 'SaaS', 'Infrastructure', 'Databases']","Jersey City, NJ",https://www.epsilla.com/,https://www.linkedin.com/company/epsilla/,"Scalable, high performance, cost-effective vectordb",3
'Ricki Qin',28900,Epsilla,S23,Active,"['Artificial Intelligence', 'SaaS', 'Infrastructure', 'Databases']","Jersey City, NJ",https://www.epsilla.com/,https://www.linkedin.com/company/epsilla/,"Scalable, high performance, cost-effective vectordb",3
'Eric Yang'],28900,Epsilla,S23,Active,"['Artificial Intelligence', 'SaaS', 'Infrastructure', 'Databases']","Jersey City, NJ",https://www.epsilla.com/,https://www.linkedin.com/company/epsilla/,"Scalable, high performance, cost-effective vectordb",3
['Suchintan Singh',28887,Wyvern AI,S23,Active,"['Machine Learning', 'Marketplace', 'Search', 'Infrastructure', 'Recommendation System']",San Francisco,https://www.wyvern.ai/,https://www.linkedin.com/company/95726232,Machine learning platform for marketplaces,2
'Shuchang Zheng'],28887,Wyvern AI,S23,Active,"['Machine Learning', 'Marketplace', 'Search', 'Infrastructure', 'Recommendation System']",San Francisco,https://www.wyvern.ai/,https://www.linkedin.com/company/95726232,Machine learning platform for marketplaces,2
['Jack Chapman',28886,Cardinal Gray,S23,Active,"['Fintech', 'Workflow Automation', 'Lending', 'Consumer Finance', 'Automotive']",San Francisco,https://www.cardinalgray.com/,https://www.linkedin.com/company/cardinal-gray/,CG helps auto lenders instantly process title transactions with DMVs,3
'Muhammad Khattak',28886,Cardinal Gray,S23,Active,"['Fintech', 'Workflow Automation', 'Lending', 'Consumer Finance', 'Automotive']",San Francisco,https://www.cardinalgray.com/,https://www.linkedin.com/company/cardinal-gray/,CG helps auto lenders instantly process title transactions with DMVs,3
'Grant Pease'],28886,Cardinal Gray,S23,Active,"['Fintech', 'Workflow Automation', 'Lending', 'Consumer Finance', 'Automotive']",San Francisco,https://www.cardinalgray.com/,https://www.linkedin.com/company/cardinal-gray/,CG helps auto lenders instantly process title transactions with DMVs,3
['Lucas Da Costa',28868,Ergomake,S23,Active,"['Developer Tools', 'B2B', 'DevOps']","São Paulo, Brazil",https://ergomake.dev,https://www.linkedin.com/company/ergomake/,On-demand staging environments.,2
'Lucas Vieira'],28868,Ergomake,S23,Active,"['Developer Tools', 'B2B', 'DevOps']","São Paulo, Brazil",https://ergomake.dev,https://www.linkedin.com/company/ergomake/,On-demand staging environments.,2
['Akash Kashyap',28884,Anneal,S23,Active,"['Generative AI', 'Consumer', 'Video', 'Social', 'AI']",San Francisco,https://anneal.ai/,https://www.linkedin.com/company/anneal-ai/,TikTok for Generative AI,2
'Tyler Kahn'],28884,Anneal,S23,Active,"['Generative AI', 'Consumer', 'Video', 'Social', 'AI']",San Francisco,https://anneal.ai/,https://www.linkedin.com/company/anneal-ai/,TikTok for Generative AI,2
['Alan Wang',28863,Serra,S23,Active,"['Developer Tools', 'Big Data', 'Data Engineering', 'AI']",San Francisco,https://www.serra.io/,https://www.linkedin.com/company/serraio/,Python-based DBT alternative,2
'Albert Stanley'],28863,Serra,S23,Active,"['Developer Tools', 'Big Data', 'Data Engineering', 'AI']",San Francisco,https://www.serra.io/,https://www.linkedin.com/company/serraio/,Python-based DBT alternative,2
['Aaron Cannon',28864,Outset,S23,Active,"['Analytics', 'Market Research', 'AI']",San Francisco,https://outset.ai/,https://www.linkedin.com/company/outset-ai/,AI-powered user research,2
'Michael Hess'],28864,Outset,S23,Active,"['Analytics', 'Market Research', 'AI']",San Francisco,https://outset.ai/,https://www.linkedin.com/company/outset-ai/,AI-powered user research,2
['Ahmad Sadeddin'],28862,Corgea,S23,Active,"['SaaS', 'B2B', 'Privacy', 'Cybersecurity', 'Enterprise Software']",San Francisco,https://www.corgea.com/,https://www.linkedin.com/company/corgea/,Helping Enterprises automate product and privacy compliance,1
['Omar Dadabhoy',28857,Arcimus,S23,Active,"['Artificial Intelligence', 'B2B']",San Francisco,https://www.arcimus.com/,https://www.linkedin.com/company/arcimus/,"Create, share, and get insights on meeting notes effortlessly",2
'Hussein Syed'],28857,Arcimus,S23,Active,"['Artificial Intelligence', 'B2B']",San Francisco,https://www.arcimus.com/,https://www.linkedin.com/company/arcimus/,"Create, share, and get insights on meeting notes effortlessly",2
['Benjamin Ades-Aron',28859,MICSI,S23,Active,"['Computer Vision', 'Medical Devices', 'Healthcare']",New York,https://www.micsi.co/,https://www.linkedin.com/company/microstructure-imaging-inc/,Higher resolution MRI with faster scan times.,2
'Gregory Lemberskiy'],28859,MICSI,S23,Active,"['Computer Vision', 'Medical Devices', 'Healthcare']",New York,https://www.micsi.co/,https://www.linkedin.com/company/microstructure-imaging-inc/,Higher resolution MRI with faster scan times.,2
['Raghav Midha',28860,Terminal,S23,Active,"['Developer Tools', 'Logistics', 'API', 'Supply Chain', 'Transportation']","Toronto, Canada",https://www.withterminal.com/,https://www.linkedin.com/company/terminal-api,Plaid for Fleet Telematics,2
'Connor Giles'],28860,Terminal,S23,Active,"['Developer Tools', 'Logistics', 'API', 'Supply Chain', 'Transportation']","Toronto, Canada",https://www.withterminal.com/,https://www.linkedin.com/company/terminal-api,Plaid for Fleet Telematics,2
['Shaunak Turaga',28854,Docsum,S23,Active,"['Artificial Intelligence', 'B2B', 'Sales', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.docsum.ai/,,AI contract reviewer for sales teams,2
'Alex Leonov'],28854,Docsum,S23,Active,"['Artificial Intelligence', 'B2B', 'Sales', 'LegalTech', 'Enterprise Software']",San Francisco,https://www.docsum.ai/,,AI contract reviewer for sales teams,2
['David Zhi Luozhang',28851,Bronco AI,S23,Active,"['Generative AI', 'B2B', 'Manufacturing', 'Enterprise Software']",San Francisco,https://www.bronco.ai/,https://www.linkedin.com/company/bronco-ai,Palantir for the Little Guy,2
'Jeffrey Pan'],28851,Bronco AI,S23,Active,"['Generative AI', 'B2B', 'Manufacturing', 'Enterprise Software']",San Francisco,https://www.bronco.ai/,https://www.linkedin.com/company/bronco-ai,Palantir for the Little Guy,2
['Stefan Reuther',28847,order.link,S23,Active,"['SaaS', 'Sales', 'Sales Enablement', 'AI', 'AI Assistant']","Munich, Germany",https://www.order.link,https://www.linkedin.com/company/81614030,Respond to order requests in minutes,2
'Lucas Spreiter'],28847,order.link,S23,Active,"['SaaS', 'Sales', 'Sales Enablement', 'AI', 'AI Assistant']","Munich, Germany",https://www.order.link,https://www.linkedin.com/company/81614030,Respond to order requests in minutes,2
['Daniel Alberson',28849,Agentive,S23,Active,"['Artificial Intelligence', 'Fintech', 'AI']",San Francisco,https://www.goagentive.com,https://www.linkedin.com/company/agentive-ai/,AI-powered copilot for auditors,3
'Kyle Saunders',28849,Agentive,S23,Active,"['Artificial Intelligence', 'Fintech', 'AI']",San Francisco,https://www.goagentive.com,https://www.linkedin.com/company/agentive-ai/,AI-powered copilot for auditors,3
'Vidyasagar Ranganaboina'],28849,Agentive,S23,Active,"['Artificial Intelligence', 'Fintech', 'AI']",San Francisco,https://www.goagentive.com,https://www.linkedin.com/company/agentive-ai/,AI-powered copilot for auditors,3
['Joel Alexander',28846,Parea,S23,Active,"['Generative AI', 'SaaS']",San Francisco,https://www.parea.ai,https://www.linkedin.com/company/parea-ai,DataDog for LLM applications,2
'Joschka Braun'],28846,Parea,S23,Active,"['Generative AI', 'SaaS']",San Francisco,https://www.parea.ai,https://www.linkedin.com/company/parea-ai,DataDog for LLM applications,2
['Harshith Mullapudi',28836,Poozle,S23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'API']",San Francisco,https://www.poozle.dev,https://www.linkedin.com/company/poozle/,The open source API Integration platform,3
'Manik Aggarwal',28836,Poozle,S23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'API']",San Francisco,https://www.poozle.dev,https://www.linkedin.com/company/poozle/,The open source API Integration platform,3
'Manoj K'],28836,Poozle,S23,Active,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'API']",San Francisco,https://www.poozle.dev,https://www.linkedin.com/company/poozle/,The open source API Integration platform,3
['Matt Lee',28826,Talc,S23,Active,"['Developer Tools', 'AI']",San Francisco,https://talc.ai,,LLM Debugger,2
'Max Kerr'],28826,Talc,S23,Active,"['Developer Tools', 'AI']",San Francisco,https://talc.ai,,LLM Debugger,2
['Sarang Zambare'],28841,Cerelyze,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'AI']",New York,https://cerelyze.com,,Tool for engineers to implement research papers 100x faster,1
['Maximilian-David Rumpf',28843,SID,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Data Science']",San Francisco,https://www.sid.ai,https://www.linkedin.com/company/sidai/,Connect customer's data to AI apps in an afternoon,4
'Lukas Ruflair',28843,SID,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Data Science']",San Francisco,https://www.sid.ai,https://www.linkedin.com/company/sidai/,Connect customer's data to AI apps in an afternoon,4
'Lotte Seifert',28843,SID,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Data Science']",San Francisco,https://www.sid.ai,https://www.linkedin.com/company/sidai/,Connect customer's data to AI apps in an afternoon,4
'Georgijs Vilums'],28843,SID,S23,Active,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'Data Science']",San Francisco,https://www.sid.ai,https://www.linkedin.com/company/sidai/,Connect customer's data to AI apps in an afternoon,4
['Akshay Budhkar',28839,Spine AI,S23,Active,"['Generative AI', 'SaaS', 'AI', 'Conversational AI']",San Francisco,https://www.getspine.ai,https://www.linkedin.com/company/spine-ai,Simplify the building of AI copilots for enterprise products,2
'Ashwin Venkatesh Raman'],28839,Spine AI,S23,Active,"['Generative AI', 'SaaS', 'AI', 'Conversational AI']",San Francisco,https://www.getspine.ai,https://www.linkedin.com/company/spine-ai,Simplify the building of AI copilots for enterprise products,2
['Rajeev Behera',28817,"Every, Inc.",S23,Active,"['Artificial Intelligence', 'Fintech', 'B2B']",San Francisco,https://every.io/,https://www.linkedin.com/company/everybanking/,Banking + Payroll + Bookkeeping + Tax in one place,2
