founder_name,company_id,company_name,batch,status,tags,location,website,company_linkedin,short_description,num_founders,is_ai,is_devtools,is_saas,linkedin_slug,linkedin_profile_estimated,has_company_linkedin,linkedin_confidence,is_recent_batch,is_priority_industry
Sam Young,26480,Poly,S22,Active,"['Artificial Intelligence', 'Generative AI', 'Consumer', 'Design Tools', 'API']",San Francisco,https://withpoly.com/,https://www.linkedin.com/company/withpoly/,Generate Design Assets in Seconds,2,True,False,False,sam-young,https://www.linkedin.com/in/sam-young,True,High,True,True
Alex Duta,26501,Albiware Inc.,S22,Active,"['SaaS', 'Insurance']","Downers Grove, IL",https://www.albiware.com,https://www.linkedin.com/company/76449728,B2B SaaS for insurance damage repair contractors. ,2,False,False,True,alex-duta,https://www.linkedin.com/in/alex-duta,True,High,True,True
Shamoil Soni,26501,Albiware Inc.,S22,Active,"['SaaS', 'Insurance']","Downers Grove, IL",https://www.albiware.com,https://www.linkedin.com/company/76449728,B2B SaaS for insurance damage repair contractors. ,2,False,False,True,shamoil-soni,https://www.linkedin.com/in/shamoil-soni,True,High,True,True
Piero Nunez Del Risco,26476,Pana,S22,Active,"['Conversational Banking', 'Fintech', 'Consumer', 'Social', 'Neobank']","Winter Garden, FL",http://joinpana.com,https://www.linkedin.com/company/panaapp/,Cross-border banking for Latinos in USA,2,False,False,False,piero-nunez-del-risco,https://www.linkedin.com/in/piero-nunez-del-risco,True,High,True,False
Luis Peña,26476,Pana,S22,Active,"['Conversational Banking', 'Fintech', 'Consumer', 'Social', 'Neobank']","Winter Garden, FL",http://joinpana.com,https://www.linkedin.com/company/panaapp/,Cross-border banking for Latinos in USA,2,False,False,False,luis-pea,https://www.linkedin.com/in/luis-pea,True,High,True,False
Arjun Soin,26525,Clinikally,S22,Active,"['Consumer Health Services', 'Telehealth', 'Digital Health', 'E-commerce']","Gurugram, India",https://www.clinikally.com/,https://www.linkedin.com/company/clinikally,India's Telemedicine Platform & Online Pharmacy for Dermatology Care,1,False,False,False,arjun-soin,https://www.linkedin.com/in/arjun-soin,True,High,True,False
Nizar Batada,26427,Eugit,S22,Active,"['AI-powered Drug Discovery', 'Biotech', 'Health & Wellness', 'Drug discovery', 'Biotechnology']","San Carlos, CA",https://,https://www.linkedin.com/company/eugit,Unlock Insights into Your Immune Health,1,True,False,False,nizar-batada,https://www.linkedin.com/in/nizar-batada,True,High,True,True
Andreea Francis,25249,SilkChart,S22,Active,"['SaaS', 'Consumer', 'B2B', 'Analytics', 'E-commerce']",San Francisco,https://www.silkchart.com,https://www.linkedin.com/company/silkchart/?viewAsMember=true,Analytics to help marketers acquire high-value users ,2,False,False,True,andreea-francis,https://www.linkedin.com/in/andreea-francis,True,High,True,True
Matthew Rajcok,25249,SilkChart,S22,Active,"['SaaS', 'Consumer', 'B2B', 'Analytics', 'E-commerce']",San Francisco,https://www.silkchart.com,https://www.linkedin.com/company/silkchart/?viewAsMember=true,Analytics to help marketers acquire high-value users ,2,False,False,True,matthew-rajcok,https://www.linkedin.com/in/matthew-rajcok,True,High,True,True
Reshma Khilnani,26413,Medplum,S22,Active,"['Developer Tools', 'Open Source', 'Healthcare']",San Francisco,https://www.medplum.com,https://www.linkedin.com/company/medplum,API first electronic health record (EHR) that is open source,3,False,True,False,reshma-khilnani,https://www.linkedin.com/in/reshma-khilnani,True,High,True,True
Cody Ebberson,26413,Medplum,S22,Active,"['Developer Tools', 'Open Source', 'Healthcare']",San Francisco,https://www.medplum.com,https://www.linkedin.com/company/medplum,API first electronic health record (EHR) that is open source,3,False,True,False,cody-ebberson,https://www.linkedin.com/in/cody-ebberson,True,High,True,True
Rahul Agarwal,26413,Medplum,S22,Active,"['Developer Tools', 'Open Source', 'Healthcare']",San Francisco,https://www.medplum.com,https://www.linkedin.com/company/medplum,API first electronic health record (EHR) that is open source,3,False,True,False,rahul-agarwal,https://www.linkedin.com/in/rahul-agarwal,True,High,True,True
Buddha Chaudhuri,25151,Keylika,S22,Active,"['Medical Devices', 'Biotech', 'Nanotechnology', 'Therapeutics', 'Drug discovery']","Walnut Creek, CA",https://www.keylika.com,https://www.linkedin.com/company/keylika/,Redefining the Standard of Care for Iron Deficiency,2,False,False,False,buddha-chaudhuri,https://www.linkedin.com/in/buddha-chaudhuri,True,High,True,False
Frederik Ceyssens,25151,Keylika,S22,Active,"['Medical Devices', 'Biotech', 'Nanotechnology', 'Therapeutics', 'Drug discovery']","Walnut Creek, CA",https://www.keylika.com,https://www.linkedin.com/company/keylika/,Redefining the Standard of Care for Iron Deficiency,2,False,False,False,frederik-ceyssens,https://www.linkedin.com/in/frederik-ceyssens,True,High,True,False
Uzoma Zo Orchingwa,25059,Emerge Career,S22,Active,"['Education', 'GovTech']",,https://www.emergecareer.com/,,Selling online job training to the government,2,False,False,False,uzoma-zo-orchingwa,https://www.linkedin.com/in/uzoma-zo-orchingwa,False,Medium,True,False
Gabriel Saruhashi,25059,Emerge Career,S22,Active,"['Education', 'GovTech']",,https://www.emergecareer.com/,,Selling online job training to the government,2,False,False,False,gabriel-saruhashi,https://www.linkedin.com/in/gabriel-saruhashi,False,Medium,True,False
Olly Wilson,26425,SimpleHash,W22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'NFT']",San Francisco,https://www.simplehash.com,https://www.linkedin.com/company/simplehash,Multi-chain NFT API,2,False,True,True,olly-wilson,https://www.linkedin.com/in/olly-wilson,True,High,True,True
Alex Kilkka,26425,SimpleHash,W22,Active,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'NFT']",San Francisco,https://www.simplehash.com,https://www.linkedin.com/company/simplehash,Multi-chain NFT API,2,False,True,True,alex-kilkka,https://www.linkedin.com/in/alex-kilkka,True,High,True,True
Vansh Langer,26331,BBy,W22,Active,"['Health Tech', 'Medical Devices', 'Healthcare']",New York,http://www.bbymilk.com,http://www.linkedin.com/bby,BBy powders breast milk that's immunologically active & lasts 6 months,1,False,False,False,vansh-langer,https://www.linkedin.com/in/vansh-langer,True,High,True,False
David Delbourgo,26311,WhiteLab Genomics,W22,Active,"['Artificial Intelligence', 'Gene Therapy', 'Cell Therapy', 'Genomics']",Boston,https://whitelabgx.com,https://www.linkedin.com/company/whitelabgenomics/,Unleashing the potential of DNA and RNA based therapies using AI,2,True,False,False,david-delbourgo,https://www.linkedin.com/in/david-delbourgo,True,High,True,True
Julien Cottineau,26311,WhiteLab Genomics,W22,Active,"['Artificial Intelligence', 'Gene Therapy', 'Cell Therapy', 'Genomics']",Boston,https://whitelabgx.com,https://www.linkedin.com/company/whitelabgenomics/,Unleashing the potential of DNA and RNA based therapies using AI,2,True,False,False,julien-cottineau,https://www.linkedin.com/in/julien-cottineau,True,High,True,True
Divij Goyal,26307,TradeX,W22,Active,"['Fintech', 'Consumer', 'Gaming']","Gurugram, India",http://tradexapp.co/,https://www.linkedin.com/company/tradexmarkets,Exchange to trade on future events.,3,False,False,False,divij-goyal,https://www.linkedin.com/in/divij-goyal,True,High,True,False
Indrajeet Roy,26307,TradeX,W22,Active,"['Fintech', 'Consumer', 'Gaming']","Gurugram, India",http://tradexapp.co/,https://www.linkedin.com/company/tradexmarkets,Exchange to trade on future events.,3,False,False,False,indrajeet-roy,https://www.linkedin.com/in/indrajeet-roy,True,High,True,False
Ankit Shrivastava,26307,TradeX,W22,Active,"['Fintech', 'Consumer', 'Gaming']","Gurugram, India",http://tradexapp.co/,https://www.linkedin.com/company/tradexmarkets,Exchange to trade on future events.,3,False,False,False,ankit-shrivastava,https://www.linkedin.com/in/ankit-shrivastava,True,High,True,False
Julian May,26294,Lizza,W22,Active,"['Marketplace', 'SaaS', 'E-commerce']","Guadalajara, Mexico",https://lizza.link,https://www.linkedin.com/company/lizzapp,LTK with in-app shopping for LatAm,2,False,False,True,julian-may,https://www.linkedin.com/in/julian-may,True,High,True,True
Piotr Godzinski,26294,Lizza,W22,Active,"['Marketplace', 'SaaS', 'E-commerce']","Guadalajara, Mexico",https://lizza.link,https://www.linkedin.com/company/lizzapp,LTK with in-app shopping for LatAm,2,False,False,True,piotr-godzinski,https://www.linkedin.com/in/piotr-godzinski,True,High,True,True
Cory ODaniel,26303,Massdriver,W22,Active,"['Developer Tools', 'DevSecOps', 'Kubernetes']","Los Angeles, CA",https://massdriver.cloud,https://linkedin.com/company/massdriver,"Deploy secure, scalable cloud infrastructure in minutes not days",3,False,True,False,cory-odaniel,https://www.linkedin.com/in/cory-odaniel,True,High,True,True
Chris Hill,26303,Massdriver,W22,Active,"['Developer Tools', 'DevSecOps', 'Kubernetes']","Los Angeles, CA",https://massdriver.cloud,https://linkedin.com/company/massdriver,"Deploy secure, scalable cloud infrastructure in minutes not days",3,False,True,False,chris-hill,https://www.linkedin.com/in/chris-hill,True,High,True,True
David Williams,26303,Massdriver,W22,Active,"['Developer Tools', 'DevSecOps', 'Kubernetes']","Los Angeles, CA",https://massdriver.cloud,https://linkedin.com/company/massdriver,"Deploy secure, scalable cloud infrastructure in minutes not days",3,False,True,False,david-williams,https://www.linkedin.com/in/david-williams,True,High,True,True
Benjamin Colman,26296,Reality Defender,W22,Active,"['Artificial Intelligence', 'SaaS', 'Deepfake Detection', 'Security', 'Privacy']",New York,http://www.realitydefender.com,https://www.linkedin.com/company/reality-defender/,Enterprise Deepfake Detection,3,True,False,True,benjamin-colman,https://www.linkedin.com/in/benjamin-colman,True,High,True,True
Gaurav Bharaj,26296,Reality Defender,W22,Active,"['Artificial Intelligence', 'SaaS', 'Deepfake Detection', 'Security', 'Privacy']",New York,http://www.realitydefender.com,https://www.linkedin.com/company/reality-defender/,Enterprise Deepfake Detection,3,True,False,True,gaurav-bharaj,https://www.linkedin.com/in/gaurav-bharaj,True,High,True,True
Ali Shahriyari,26296,Reality Defender,W22,Active,"['Artificial Intelligence', 'SaaS', 'Deepfake Detection', 'Security', 'Privacy']",New York,http://www.realitydefender.com,https://www.linkedin.com/company/reality-defender/,Enterprise Deepfake Detection,3,True,False,True,ali-shahriyari,https://www.linkedin.com/in/ali-shahriyari,True,High,True,True
Gabriel Frans,26277,CrediBook,W22,Active,"['B2B', 'E-commerce']","Jakarta, Indonesia",https://credibook.com/,https://id.linkedin.com/company/credibook,Faire for Indonesia,3,False,False,True,gabriel-frans,https://www.linkedin.com/in/gabriel-frans,True,High,True,True
Dekha Anggareska,26277,CrediBook,W22,Active,"['B2B', 'E-commerce']","Jakarta, Indonesia",https://credibook.com/,https://id.linkedin.com/company/credibook,Faire for Indonesia,3,False,False,True,dekha-anggareska,https://www.linkedin.com/in/dekha-anggareska,True,High,True,True
Christian Lie,26277,CrediBook,W22,Active,"['B2B', 'E-commerce']","Jakarta, Indonesia",https://credibook.com/,https://id.linkedin.com/company/credibook,Faire for Indonesia,3,False,False,True,christian-lie,https://www.linkedin.com/in/christian-lie,True,High,True,True
Adam Zvada,26278,NFTScoring,W22,Active,['NFT'],New York,https://nftscoring.com/,https://www.linkedin.com/company/nftscoring/,NFT Trading Platform,2,False,False,False,adam-zvada,https://www.linkedin.com/in/adam-zvada,True,High,True,False
David Mokos,26278,NFTScoring,W22,Active,['NFT'],New York,https://nftscoring.com/,https://www.linkedin.com/company/nftscoring/,NFT Trading Platform,2,False,False,False,david-mokos,https://www.linkedin.com/in/david-mokos,True,High,True,False
Brant Choate,26268,Remi,W22,Active,"['SaaS', 'Solar Power', 'Construction', 'Proptech']","Lehi, UT",https://www.remihq.com,https://www.linkedin.com/company/remilabs,Quoting and fulfillment tech for sustainable home improvement,1,False,False,True,brant-choate,https://www.linkedin.com/in/brant-choate,True,High,True,True
Salomon Zarruk Valencia,26290,Mono,W22,Active,"['Fintech', 'Neobank']","Bogotá, Colombia",https://www.cuentamono.com/,https://www.linkedin.com/company/cuentamono,A bank account that integrates LatAm SMEs' finances and operations.,4,False,False,False,salomon-zarruk-valencia,https://www.linkedin.com/in/salomon-zarruk-valencia,True,High,True,False
Sebastian Ortiz,26290,Mono,W22,Active,"['Fintech', 'Neobank']","Bogotá, Colombia",https://www.cuentamono.com/,https://www.linkedin.com/company/cuentamono,A bank account that integrates LatAm SMEs' finances and operations.,4,False,False,False,sebastian-ortiz,https://www.linkedin.com/in/sebastian-ortiz,True,High,True,False
Jose Tomas Lobo,26290,Mono,W22,Active,"['Fintech', 'Neobank']","Bogotá, Colombia",https://www.cuentamono.com/,https://www.linkedin.com/company/cuentamono,A bank account that integrates LatAm SMEs' finances and operations.,4,False,False,False,jose-tomas-lobo,https://www.linkedin.com/in/jose-tomas-lobo,True,High,True,False
Juan Camilo Poveda,26290,Mono,W22,Active,"['Fintech', 'Neobank']","Bogotá, Colombia",https://www.cuentamono.com/,https://www.linkedin.com/company/cuentamono,A bank account that integrates LatAm SMEs' finances and operations.,4,False,False,False,juan-camilo-poveda,https://www.linkedin.com/in/juan-camilo-poveda,True,High,True,False
Larry Ridwan,26267,Fresh Factory,W22,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Jakarta, Indonesia",http://freshfactory.id/,https://www.linkedin.com/company/freshfactoryid/,Smart Cold Chain Fulfillment Platform,3,False,False,True,larry-ridwan,https://www.linkedin.com/in/larry-ridwan,True,High,True,True
Widijastoro Nugroho,26267,Fresh Factory,W22,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Jakarta, Indonesia",http://freshfactory.id/,https://www.linkedin.com/company/freshfactoryid/,Smart Cold Chain Fulfillment Platform,3,False,False,True,widijastoro-nugroho,https://www.linkedin.com/in/widijastoro-nugroho,True,High,True,True
Andre Septiano,26267,Fresh Factory,W22,Active,"['Warehouse Management Tech', 'B2B', 'Logistics']","Jakarta, Indonesia",http://freshfactory.id/,https://www.linkedin.com/company/freshfactoryid/,Smart Cold Chain Fulfillment Platform,3,False,False,True,andre-septiano,https://www.linkedin.com/in/andre-septiano,True,High,True,True
Jeffrey D. Epstein,26266,Onboard.io,W22,Active,"['SaaS', 'B2B', 'Productivity', 'Customer Success', 'Collaboration']","Detroit, MI",https://onboard.io,https://www.linkedin.com/company/onboardio2/,Manage & automate customer onboarding and implementation,2,False,False,True,jeffrey-d-epstein,https://www.linkedin.com/in/jeffrey-d-epstein,True,High,True,True
Will Stevenson,26266,Onboard.io,W22,Active,"['SaaS', 'B2B', 'Productivity', 'Customer Success', 'Collaboration']","Detroit, MI",https://onboard.io,https://www.linkedin.com/company/onboardio2/,Manage & automate customer onboarding and implementation,2,False,False,True,will-stevenson,https://www.linkedin.com/in/will-stevenson,True,High,True,True
Mario Gaw,26264,Bananas,W22,Active,"['Grocery', 'Delivery', 'E-commerce']","Jakarta, Indonesia",https://www.bananas.id/,https://www.linkedin.com/company/bananasid/,Groceries delivered in minutes.,2,False,False,False,mario-gaw,https://www.linkedin.com/in/mario-gaw,True,High,True,False
Kristian F H Sinaulan,26264,Bananas,W22,Active,"['Grocery', 'Delivery', 'E-commerce']","Jakarta, Indonesia",https://www.bananas.id/,https://www.linkedin.com/company/bananasid/,Groceries delivered in minutes.,2,False,False,False,kristian-f-h-sinaulan,https://www.linkedin.com/in/kristian-f-h-sinaulan,True,High,True,False
Trevor Mckendrick,26265,Seis,W22,Active,"['Fintech', 'Consumer Finance', 'Neobank']",San Francisco,https://www.seis.com,https://www.linkedin.com/company/seis-card/,Banking 100% in Spanish for the 44 million US Spanish speakers,2,False,False,False,trevor-mckendrick,https://www.linkedin.com/in/trevor-mckendrick,True,High,True,False
Josh Howland,26265,Seis,W22,Active,"['Fintech', 'Consumer Finance', 'Neobank']",San Francisco,https://www.seis.com,https://www.linkedin.com/company/seis-card/,Banking 100% in Spanish for the 44 million US Spanish speakers,2,False,False,False,josh-howland,https://www.linkedin.com/in/josh-howland,True,High,True,False
Sascha Lang,26253,AiSupervision,W22,Active,"['Manufacturing', 'Industrial']","Mannheim, Germany",https://www.aisupervision.com,https://www.linkedin.com/company/aisupervision/,The operating system for factory production lines,2,False,False,False,sascha-lang,https://www.linkedin.com/in/sascha-lang,True,High,True,False
Alex Conway,26253,AiSupervision,W22,Active,"['Manufacturing', 'Industrial']","Mannheim, Germany",https://www.aisupervision.com,https://www.linkedin.com/company/aisupervision/,The operating system for factory production lines,2,False,False,False,alex-conway,https://www.linkedin.com/in/alex-conway,True,High,True,False
